ID,DIA,MES,ANIO,ESTADO,COMUNIDAD,SITIO,LATITUD,LONGITUD,HABITAT,ZONA,PROTECCION,ANP,MONITOR,HORA_INICIAL,HORA_FINAL,PROFUNDIDAD_INICIAL,PROFUNDIDAD_FINAL,TEMPERATURA,VISIBILIDAD,CORRIENTE,TRANSECTO,GENERO,ESPECIE,ABUNDANCIA
9 8 2023 Sportfish 5,9,8,2023,Baja California,El Rosario,Sportfish,29.47422,-115.48306,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,17,17,13,8,NA,5,Centrostephanus,Centrostephanus coronatus,1
9 8 2023 Sportfish 6,9,8,2023,Baja California,El Rosario,Sportfish,29.47253,-115.47943,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:07,09:13,7,8,15,7,NA,6,Panulirus,Panulirus interruptus,2
9 8 2023 Sportfish 6,9,8,2023,Baja California,El Rosario,Sportfish,29.47253,-115.47943,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:07,09:13,7,8,15,7,NA,6,Megastraea,Megastraea undosa,5
9 8 2023 Sportfish 6,9,8,2023,Baja California,El Rosario,Sportfish,29.47253,-115.47943,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:07,09:13,7,8,15,7,NA,6,Megastraea,Megastraea turbanica,1
9 8 2023 Sportfish 6,9,8,2023,Baja California,El Rosario,Sportfish,29.47253,-115.47943,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:07,09:13,7,8,15,7,NA,6,Mesocentrotus,Mesocentrotus franciscanus,4
9 8 2023 Sportfish 6,9,8,2023,Baja California,El Rosario,Sportfish,29.47253,-115.47943,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:07,09:13,7,8,15,7,NA,6,Strongylocentrotus,Strongylocentrotus purpuratus,5
9 8 2023 Sportfish 7,9,8,2023,Baja California,El Rosario,Sportfish,29.47468,-115.48338,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,15,13,7,NA,7,Megastraea,Megastraea undosa,26
9 8 2023 Sportfish 7,9,8,2023,Baja California,El Rosario,Sportfish,29.47468,-115.48338,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,15,13,7,NA,7,Kelletia,Kelletia kelletii,6
9 8 2023 Sportfish 7,9,8,2023,Baja California,El Rosario,Sportfish,29.47468,-115.48338,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,15,13,7,NA,7,Muricea,Muricea californica,3
9 8 2023 Sportfish 7,9,8,2023,Baja California,El Rosario,Sportfish,29.47468,-115.48338,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,15,13,7,NA,7,Mesocentrotus,Mesocentrotus franciscanus,18
9 8 2023 Sportfish 7,9,8,2023,Baja California,El Rosario,Sportfish,29.47468,-115.48338,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,15,13,7,NA,7,Strongylocentrotus,Strongylocentrotus purpuratus,20
9 8 2023 Sportfish 7,9,8,2023,Baja California,El Rosario,Sportfish,29.47468,-115.48338,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,15,13,7,NA,7,Centrostephanus,Centrostephanus coronatus,4
9 8 2023 Sportfish 8,9,8,2023,Baja California,El Rosario,Sportfish,29.47231,-115.4779,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,09:07,09:12,9,9,13,8,NA,8,Panulirus,Panulirus interruptus,6
9 8 2023 Sportfish 8,9,8,2023,Baja California,El Rosario,Sportfish,29.47231,-115.4779,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,09:07,09:12,9,9,13,8,NA,8,Megastraea,Megastraea undosa,9
9 8 2023 Sportfish 8,9,8,2023,Baja California,El Rosario,Sportfish,29.47231,-115.4779,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,09:07,09:12,9,9,13,8,NA,8,Mesocentrotus,Mesocentrotus franciscanus,2
9 8 2023 Sportfish 8,9,8,2023,Baja California,El Rosario,Sportfish,29.47231,-115.4779,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,09:07,09:12,9,9,13,8,NA,8,Strongylocentrotus,Strongylocentrotus purpuratus,6
9 8 2023 Sportfish 9,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,08:15,08:22,19,20,14,6,NA,9,Megastraea,Megastraea undosa,12
9 8 2023 Sportfish 9,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,08:15,08:22,19,20,14,6,NA,9,Kelletia,Kelletia kelletii,2
9 8 2023 Sportfish 9,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,08:15,08:22,19,20,14,6,NA,9,Muricea,Muricea californica,2
9 8 2023 Sportfish 9,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,08:15,08:22,19,20,14,6,NA,9,Mesocentrotus,Mesocentrotus franciscanus,1
9 8 2023 Sportfish 9,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,08:15,08:22,19,20,14,6,NA,9,Strongylocentrotus,Strongylocentrotus purpuratus,3
9 8 2023 Sportfish 10,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:57,10:04,9,10,15,5,NA,10,Panulirus,Panulirus interruptus,3
9 8 2023 Sportfish 10,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:57,10:04,9,10,15,5,NA,10,Parastichopus,Parastichopus parvimensis,1
9 8 2023 Sportfish 10,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:57,10:04,9,10,15,5,NA,10,Megastraea,Megastraea undosa,50
9 8 2023 Sportfish 10,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:57,10:04,9,10,15,5,NA,10,Megathura,Megathura crenulata,3
9 8 2023 Sportfish 10,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:57,10:04,9,10,15,5,NA,10,Mesocentrotus,Mesocentrotus franciscanus,7
9 8 2023 Sportfish 10,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:57,10:04,9,10,15,5,NA,10,Strongylocentrotus,Strongylocentrotus purpuratus,10
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Megastraea,Megastraea undosa,21
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Kelletia,Kelletia kelletii,5
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Crassadoma,Crassadoma gigantea,2
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Muricea,Muricea californica,2
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Mesocentrotus,Mesocentrotus franciscanus,22
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Strongylocentrotus,Strongylocentrotus purpuratus,20
9 8 2023 Sportfish 11,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,08:12,08:17,20,20,14,7,NA,11,Centrostephanus,Centrostephanus coronatus,7
9 8 2023 Sportfish 12,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:42,09:48,11,10,15,7,NA,12,Parastichopus,Parastichopus parvimensis,1
9 8 2023 Sportfish 12,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:42,09:48,11,10,15,7,NA,12,Megastraea,Megastraea undosa,40
9 8 2023 Sportfish 12,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:42,09:48,11,10,15,7,NA,12,Megastraea,Megastraea turbanica,3
9 8 2023 Sportfish 12,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:42,09:48,11,10,15,7,NA,12,Neobernaya,Neobernaya spadicea,3
9 8 2023 Sportfish 12,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:42,09:48,11,10,15,7,NA,12,Megathura,Megathura crenulata,7
9 8 2023 Sportfish 12,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:42,09:48,11,10,15,7,NA,12,Mesocentrotus,Mesocentrotus franciscanus,11
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Parastichopus,Parastichopus parvimensis,2
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Megastraea,Megastraea undosa,8
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Megastraea,Megastraea turbanica,10
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Kelletia,Kelletia kelletii,3
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Crassadoma,Crassadoma gigantea,6
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Mesocentrotus,Mesocentrotus franciscanus,9
9 8 2023 Sportfish 13,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48237,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,08:14,08:21,19,20,14,6,NA,13,Strongylocentrotus,Strongylocentrotus purpuratus,10
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Parastichopus,Parastichopus parvimensis,4
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Megastraea,Megastraea undosa,20
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Megastraea,Megastraea turbanica,18
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Neobernaya,Neobernaya spadicea,2
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Kelletia,Kelletia kelletii,3
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Megathura,Megathura crenulata,3
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Crassadoma,Crassadoma gigantea,2
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Leptogorgia,Leptogorgia chilensis,6
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Mesocentrotus,Mesocentrotus franciscanus,16
9 8 2023 Sportfish 14,9,8,2023,Baja California,El Rosario,Sportfish,29.47203,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:49,09:57,10,9,15,6,NA,14,Strongylocentrotus,Strongylocentrotus purpuratus,1
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Parastichopus,Parastichopus parvimensis,1
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Patiria,Patiria miniata,1
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Megastraea,Megastraea undosa,18
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Megastraea,Megastraea turbanica,3
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Muricea,Muricea spp,1
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Muricea,Muricea californica,2
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Mesocentrotus,Mesocentrotus franciscanus,1
9 8 2023 Sportfish 15,9,8,2023,Baja California,El Rosario,Sportfish,29.47275,-115.48233,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,08:15,08:22,19,19,14,6,NA,15,Strongylocentrotus,Strongylocentrotus purpuratus,50
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Panulirus,Panulirus interruptus,6
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Megastraea,Megastraea undosa,50
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Neobernaya,Neobernaya spadicea,8
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Megathura,Megathura crenulata,2
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Crassadoma,Crassadoma gigantea,9
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Mesocentrotus,Mesocentrotus franciscanus,6
9 8 2023 Sportfish 16,9,8,2023,Baja California,El Rosario,Sportfish,29.47233,-115.4756,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:57,10:05,10,11,15,7,NA,16,Strongylocentrotus,Strongylocentrotus purpuratus,3
10 8 2023 La Lobera 1,10,8,2023,Baja California,El Rosario,La Lobera,29.46862,-115.48306,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,07:07,07:16,20,18,14,5,NA,1,Megastraea,Megastraea undosa,2
10 8 2023 La Lobera 1,10,8,2023,Baja California,El Rosario,La Lobera,29.46862,-115.48306,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,07:07,07:16,20,18,14,5,NA,1,Mesocentrotus,Mesocentrotus franciscanus,6
10 8 2023 La Lobera 2,10,8,2023,Baja California,El Rosario,La Lobera,29.46798,-115.48053,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:07,08:14,7,8,14,6,NA,2,Patiria,Patiria miniata,2
10 8 2023 La Lobera 2,10,8,2023,Baja California,El Rosario,La Lobera,29.46798,-115.48053,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:07,08:14,7,8,14,6,NA,2,Megastraea,Megastraea undosa,50
10 8 2023 La Lobera 2,10,8,2023,Baja California,El Rosario,La Lobera,29.46798,-115.48053,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:07,08:14,7,8,14,6,NA,2,Kelletia,Kelletia kelletii,1
10 8 2023 La Lobera 2,10,8,2023,Baja California,El Rosario,La Lobera,29.46798,-115.48053,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:07,08:14,7,8,14,6,NA,2,Megathura,Megathura crenulata,3
10 8 2023 La Lobera 2,10,8,2023,Baja California,El Rosario,La Lobera,29.46798,-115.48053,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:07,08:14,7,8,14,6,NA,2,Mesocentrotus,Mesocentrotus franciscanus,25
10 8 2023 La Lobera 2,10,8,2023,Baja California,El Rosario,La Lobera,29.46798,-115.48053,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:07,08:14,7,8,14,6,NA,2,Strongylocentrotus,Strongylocentrotus purpuratus,50
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Patiria,Patiria miniata,13
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Megastraea,Megastraea turbanica,50
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Crassadoma,Crassadoma gigantea,6
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Muricea,Muricea spp,27
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Muricea,Muricea californica,28
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Mesocentrotus,Mesocentrotus franciscanus,12
10 8 2023 La Lobera 3,10,8,2023,Baja California,El Rosario,La Lobera,29.46829,-115.48274,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,07:07,07:14,20,19,14,6,NA,3,Centrostephanus,Centrostephanus coronatus,2
